19281,45285,220,1494635711,1494838618
19362,60642,237,1494665881,1494799175
19362,54841,237,1494654465,1494786491
19434,28905,242,1494584369,1494770990
19434,64950,242,1494636422,1494767596
19681,64950,35,1495916124,1496086857
19804,5061,74,1494662938,1494774307
19804,28905,20,1494596370,1494830054
19804,41302,151,1494632002,1494790805
19804,49411,151,1495266701,1495396150
19975,24252,78,1494620886,1494755617
20137,53096,8,1494647202,1494806353
20190,3633,237,1494609766,1494824681
20258,6685,20,1494622097,1494770776
20433,14669,69,1494609097,1494774235
20686,18332,116,1494601921,1494808531
20686,49411,34,1494598216,1494777106
20686,28905,90,1494615285,1494828997
20686,28905,93,1494637184,1494762694
20686,25205,164,1494736114,1494981349
20686,33634,64,1494607104,1494815846
20686,36463,198,1496506827,1496668852
20686,28905,34,1494632275,1494791811
20686,45285,90,1494662253,1494833434
20816,106,242,1497600315,1497737441
20816,28905,242,1494663141,1494759413
20816,11112,74,1498072623,1498259595
20816,61356,8,1496365075,1496523551
20816,45285,20,1496030823,1496223217
20816,39520,29,1494619393,1494787039
20816,28905,48,1494617853,1494787682
20816,38734,65,1496977324,1497130134
20816,28905,171,1495029379,1495199230
20816,24264,209,1494600278,1494812558
20816,28905,213,1494589709,1494807033
20816,3648,237,1494616191,1494768470
20816,33004,176,1496625573,1496740075
20816,42148,33,1498221527,1498445124
20816,43686,242,1494636558,1494778440
20816,11750,8,1494652629,1494781649
20816,45826,14,1494795683,1494987241
20816,45826,65,1495764217,1495901511
20816,28905,20,1498304177,1498415131
20816,56993,238,1494607744,1494822755
20816,49214,74,1495330886,1495469502
20816,65881,33,1498487814,1498666424
20816,69788,85,1494655980,1494766652
20842,64595,8,1494657489,1494795524
21066,28905,64,1494590988,1494812867
21145,45285,8,1494595467,1494833065
21233,45285,237,1497951146,1498201363
21329,23185,17,1494656472,1494753670
21329,25365,17,1498898596,1499021233
21329,55504,8,1494712905,1494874451
21401,28905,237,1497474444,1497611482
21483,64044,74,1494604806,1494770112
21713,28905,74,1494594385,1494778028
21713,55938,8,1494647582,1494777611
21903,28905,31,1494610079,1494786563
21964,64560,151,1496923926,1497054004
22181,48607,33,1497185131,1497348813
22269,69203,151,1494660731,1494830883
22417,45505,197,1494620533,1494759457
22503,28905,20,1494649302,1494794178
22503,9048,151,1498076990,1498244112
22575,45342,65,1494649136,1494759612
22575,2032,74,1494656256,1494835203
22575,3784,65,1494608488,1494799772
22575,3784,74,1497527175,1497722870
22575,8321,167,1494608943,1494764531
22575,45915,147,1494617724,1494791585
22575,28905,33,1494660304,1494792702
22575,59950,147,1498535776,1498754344
22647,13465,209,1494664674,1494811785
22647,28905,242,1495377925,1495488296
22647,28905,242,1494606460,1494838114
22647,66869,209,1494596724,1494769113
22647,44583,242,1496839167,1496988937
22712,39520,159,1494630736,1494758634
22712,45285,159,1498137805,1498285639
22737,19362,237,1494605219,1494800956
22737,28905,65,1495069332,1495311411
22737,11334,69,1494657373,1494771988
22737,28905,167,1494603554,1494769556
22737,60642,85,1494604054,1494808162
22762,28905,8,1496863734,1497064495
22925,28905,74,1496860052,1497082577
23157,28905,176,1496927776,1497132673
23157,49022,198,1497623316,1497737561
23185,106,74,1494650554,1494793700
23185,3005,35,1494609814,1494826834
23185,3524,237,1494632241,1494791412
23185,5061,71,1494650828,1494835337
23185,7465,237,1494616084,1494828734
23185,52874,69,1498263126,1498482379
23185,9571,65,1494639050,1494789309
23185,12713,20,1494658740,1494773684
23185,12713,85,1494595736,1494759405
23185,12860,198,1494586983,1494772538
23185,16660,33,1497210767,1497386498
23185,11587,78,1497180721,1497369840
23185,21329,20,1497154228,1497346212
23185,31855,151,1494611006,1494814261
23185,49433,178,1494598914,1494817150
23185,66307,8,1494661230,1494790320
23185,1280,20,1494619707,1494820077
23185,28905,33,1495920985,1496057880
23185,28905,69,1494662634,1494815352
23185,2880,111,1497646069,1497817588
23185,61907,151,1494633562,1494806187
23185,28905,209,1496325326,1496508089
23185,28905,238,1496778938,1496986170
23185,30931,74,1494601896,1494764313
23185,22079,158,1497049114,1497200405
23185,12985,234,1497653795,1497881473
23185,59799,74,1494612024,1494812571
23185,1948,20,1495425126,1495569636
23185,41707,238,1494605661,1494822040
23185,45285,137,1495888976,1496063953
23185,49214,8,1495653122,1495896800
23185,22737,33,1496780675,1496942591
23185,49214,115,1496941970,1497147561
23185,52977,137,1494584026,1494820963
23185,55504,33,1494638647,1494771390
23185,58816,71,1494652076,1494786095
23185,28905,74,1496304324,1496414989
23185,57714,85,1495327765,1495450073
23185,61907,101,1494632523,1494780874
23185,62299,85,1494662965,1494753513
23185,63492,243,1495775540,1495952214
23185,63583,176,1494663961,1494815106
23185,65765,139,1494586148,1494791467
23185,52262,29,1495917778,1496076034
23185,28905,85,1494610188,1494778077
23185,66985,33,1496543552,1496747666
23185,69362,8,1497819767,1497981960
23185,69429,64,1494628876,1494838547
23283,28905,29,1497093989,1497279780
23283,28905,8,1494656334,1494822011
23466,52584,20,1494658146,1494794066
23567,24861,14,1494934546,1495098431
24122,6486,149,1494589256,1494823692
24201,51433,69,1494645355,1494833641
24252,2245,11,1494594190,1494807825
24252,106,178,1494832578,1494996132
24252,24264,198,1494654069,1494774759
24264,45285,90,1496177964,1496369181
24426,28905,59,1494652164,1494786018
24586,15239,74,1497000340,1497230268
24586,48775,108,1495484700,1495675436
24586,28905,111,1494614861,1494792923
24586,28905,209,1494664294,1494796422
24586,38535,29,1494613508,1494755381
24586,16642,108,1494614494,1494756074
24586,45285,198,1496033679,1496205531
24586,45915,198,1494631321,1494761741
24623,50759,198,1494603751,1494769629
24782,3784,20,1494647315,1494761704
24816,44712,78,1498027635,1498128966
24861,3633,69,1494615269,1494788529
24861,18980,66,1494590979,1494802186
24861,38568,69,1497146127,1497314957
24861,44667,198,1494580962,1494825770
24861,3633,74,1497069922,1497220233
24861,56711,176,1494607721,1494826143
24861,62013,69,1494607272,1494790160
24940,61807,8,1494660940,1494758980
24940,41378,151,1494607541,1494800085
24940,29828,242,1494595942,1494764925
25104,28905,96,1494657621,1494811478
25201,28567,242,1494642691,1494819977
25205,3735,234,1498750307,1498972147
25205,28905,20,1494647070,1494777915
25205,28905,29,1494616645,1494769027
25205,20686,159,1496543651,1496781774
25205,28905,198,1494633525,1494783461
25205,37101,29,1494602266,1494834264
25353,9405,85,1494651846,1494815832
25353,69810,69,1494643682,1494825200
25365,7088,99,1494636248,1494811637
25365,7088,142,1494639802,1494814390
25365,42150,99,1494593684,1494779924
25420,5202,178,1494584637,1494778724
25472,45915,20,1494641541,1494758101
25624,11587,116,1496194701,1496308033
25624,28905,20,1494605351,1494805434
25624,28905,74,1494614511,1494776021
25624,28905,209,1498318090,1498453195
25624,24252,17,1496242807,1496402203
25624,60642,71,1494613596,1494833620
25624,20433,78,1497990067,1498185880
25624,62299,71,1496966116,1497135912
25690,19,99,1494658307,1494755864
25925,42800,237,1494647053,1494835743
25970,5081,120,1494594047,1494790135
25970,9346,243,1496218841,1496387618
25970,45285,74,1495762184,1495955504
25970,60747,243,1497401756,1497601906
25970,44712,74,1496989718,1497110194
25970,28905,178,1494605095,1494796351
26046,17455,176,1494612661,1494766283
26046,28905,20,1496864938,1496994088
26046,45285,20,1494581023,1494760236
26117,59967,35,1497264847,1497445902
26275,28905,167,1497309070,1497450258
26403,8540,209,1494659527,1494774668
26464,28905,149,1498333636,1498524639
26464,25970,171,1494581778,1494812242
26464,28905,216,1494663844,1494799480
26464,28905,243,1495566628,1495811841
26464,35393,69,1494652221,1494824167
26464,45285,8,1495101382,1495267811
26464,45285,65,1496872653,1497037571
26464,45285,151,1498293299,1498477289
26464,55938,8,1494653855,1494804384
26464,66652,171,1494581588,1494798109
26569,39771,20,1494646124,1494820292
26569,28905,74,1494620068,1494800913
26569,32773,69,1494584158,1494819852
26585,28905,74,1494644175,1494778759
26585,45285,74,1494619505,1494764670
26585,28905,33,1494628748,1494829317
26834,28905,8,1494623159,1494794067
26834,51508,8,1494648529,1494766000
26876,26585,115,1494628561,1494777079
26876,1776,147,1496186087,1496353692
26876,30931,74,1494621809,1494830128
27056,28905,53,1495083638,1495274165
27056,28905,108,1498896892,1499108872
27056,45285,33,1494628494,1494794216
27113,28905,29,1494597194,1494791098
27113,45285,29,1498109567,1498313724
27382,66652,151,1494631519,1494754137
27420,36463,171,1494610691,1494791560
27495,8701,33,1494650711,1494770950
27495,28905,20,1494614282,1494821308
27495,28905,33,1494591056,1494831358
27495,28905,74,1494660127,1494830715
27619,19281,198,1494607959,1494767456
27619,28905,8,1495930806,1496061687
27619,23185,238,1498368089,1498613653
27619,28905,74,1497602527,1497802448
27619,34873,198,1497851652,1497989944
27718,3464,74,1494659285,1494780419
27718,3784,74,1494588843,1494770912
27718,18802,151,1494580454,1494772544
27718,28905,158,1496301424,1496474820
27718,28905,65,1494995616,1495192243
27718,21903,74,1495563623,1495734673
27718,28905,242,1496148867,1496319712
27718,54829,74,1498472187,1498670092
27718,60642,151,1494656505,1494809084
27955,5502,237,1494623004,1494831275
28106,28905,102,1498566487,1498767579
28106,28905,242,1494633203,1494797074
28106,33634,15,1494652747,1494758424
28106,33634,178,1498584980,1498777762
28134,37872,198,1494627959,1494791298
28246,39820,237,1498694266,1498891706
28338,28905,237,1494587831,1494802841
28338,28905,69,1494663107,1494830012
28338,28905,178,1498772205,1498923711
28338,60642,33,1494641226,1494779345
28338,61807,71,1495497211,1495641165
28338,60642,85,1494648548,1494782317
28342,34260,74,1494611486,1494812553
28434,28905,209,1497680914,1497807550
28505,26464,8,1498823528,1499021566
28506,3167,65,1494617612,1494790433
28506,61907,65,1496967745,1497195832
28506,9571,198,1495400259,1495526281
28506,51080,211,1497359587,1497549361
28506,42910,198,1494635552,1494812986
28506,43692,198,1494662410,1494825992
28541,20686,115,1497169609,1497405642
28541,27718,115,1496995079,1497114045
28895,60642,74,1494582983,1494800788
28905,1746,71,1494633012,1494758191
28905,28905,178,1498061614,1498246486
28905,28905,8,1494702630,1494865013
28905,2880,65,1495472779,1495573139
28905,61907,137,1495064193,1495278444
28905,3024,178,1495523719,1495677503
28905,3524,8,1494600643,1494798998
28905,28905,237,1494622318,1494794253
28905,17196,151,1494604322,1494783932
28905,28905,71,1494856443,1495041003
28905,4354,151,1495751096,1495914279
28905,5061,237,1496620867,1496802899
28905,30055,120,1494647894,1494773989
28905,5081,149,1497350627,1497586103
28905,5502,33,1494640548,1494836818
28905,6366,151,1494628288,1494784649
28905,6486,71,1496592269,1496751637
28905,20686,8,1494637693,1494806763
28905,6875,33,1495369578,1495552118
28905,7465,151,1494620401,1494837767
28905,8321,20,1494647288,1494810097
28905,8859,65,1494596937,1494766345
28905,9892,69,1494644812,1494774329
28905,44238,71,1494602187,1494765634
28905,51720,90,1498021204,1498157227
28905,47225,151,1497124339,1497351704
28905,69474,69,1496449399,1496621780
28905,28905,113,1497358216,1497516250
28905,11861,198,1497054394,1497217286
28905,28905,198,1494586158,1494783108
28905,66860,151,1494616492,1494762385
28905,14294,20,1495868437,1496008082
28905,13465,71,1495119233,1495284240
28905,13687,69,1494660235,1494829375
28905,14669,65,1496949052,1497107292
28905,59297,237,1494601024,1494777815
28905,16033,74,1494652342,1494780542
28905,28905,178,1494609614,1494767021
28905,18972,64,1494620640,1494752671
28905,18397,20,1494652684,1494832771
28905,18933,71,1494656845,1494831751
28905,18933,237,1494656660,1494810251
28905,19520,71,1494616216,1494760556
28905,20816,93,1494654876,1494782006
28905,66860,151,1494579693,1494756511
28905,50081,178,1496004411,1496166420
28905,28905,20,1495438128,1495628676
28905,21401,237,1494592470,1494805108
28905,21505,20,1494613244,1494767592
28905,22737,178,1497168876,1497343017
28905,23157,69,1494608862,1494810914
28905,23185,8,1494657078,1494752784
28905,23185,69,1494606445,1494789373
28905,24252,159,1494610467,1494762002
28905,5450,149,1495250412,1495427109
28905,18397,216,1494640668,1494793685
28905,24426,242,1494582305,1494816557
28905,24586,137,1494596988,1494789550
28905,29175,8,1497377347,1497545547
28905,24940,151,1494604169,1494815022
28905,25475,69,1494646692,1494798453
28905,26464,34,1495960235,1496191966
28905,45285,71,1495115201,1495269363
28905,45285,129,1495963991,1496129155
28905,26464,198,1494604146,1494774322
28905,26464,238,1494609233,1494779553
28905,26834,151,1494594908,1494758866
28905,26870,20,1494625716,1494816893
28905,27619,8,1494612387,1494793292
28905,28338,69,1494602826,1494820493
28905,13744,8,1494614246,1494765068
28905,34831,8,1494637043,1494768283
28905,29467,8,1494652100,1494794855
28905,29467,237,1494589995,1494819210
28905,28905,65,1495454828,1495650800
28905,40326,219,1495734604,1495898061
28905,32773,197,1494635027,1494794845
28905,31205,8,1494632444,1494801157
28905,31205,20,1494651358,1494769806
28905,31205,33,1494590376,1494783727
28905,31914,151,1494579990,1494766016
28905,28905,242,1495568170,1495699747
28905,32447,8,1494644572,1494833691
28905,32773,151,1494609650,1494838452
28905,66634,8,1496013188,1496125508
28905,33069,65,1494664562,1494780118
28905,34263,151,1495101195,1495272112
28905,36382,74,1494622413,1494776652
28905,36463,33,1495366159,1495509124
28905,28905,71,1494598598,1494759533
28905,36463,237,1494591935,1494797616
28905,37863,8,1497139071,1497244890
28905,38642,151,1494606166,1494812916
28905,28905,33,1495012016,1495199062
28905,29357,237,1496867473,1496998900
28905,61807,8,1494629354,1494756824
28905,28106,65,1494909137,1495077542
28905,41537,20,1497811386,1497973688
28905,33834,78,1496005943,1496179126
28905,42063,149,1494662852,1494829732
28905,42800,237,1494665578,1494763550
28905,45285,36,1498825856,1498954170
28905,45285,15,1496758342,1496969967
28905,38762,20,1494609381,1494772723
28905,45285,65,1498531113,1498730200
28905,3426,74,1497046797,1497203244
28905,28905,90,1497736386,1497913057
28905,28905,116,1494603188,1494829708
28905,45285,151,1497459138,1497646829
28905,45285,171,1498386565,1498528077
28905,28134,222,1494633213,1494829483
28905,45292,151,1494640111,1494808700
28905,45342,159,1495392138,1495580674
28905,45505,116,1495244450,1495411166
28905,45936,71,1494618111,1494804177
28905,40685,20,1496217814,1496392918
28905,47299,74,1494653938,1494811399
28905,48382,15,1494644081,1494775972
28905,48382,20,1494611641,1494761299
28905,48382,198,1494661779,1494818566
28905,64950,4,1497615093,1497779781
28905,49214,8,1498474897,1498718622
28905,49214,151,1494664575,1494808773
28905,49411,178,1494652769,1494829078
28905,15676,8,1498339204,1498437740
28905,28905,69,1495274882,1495405858
28905,52413,36,1494604520,1494755556
28905,53218,56,1494587371,1494756777
28905,53218,242,1494603125,1494786384
28905,55001,20,1494603876,1494823348
28905,55001,198,1494635720,1494834936
28905,55451,151,1496979507,1497211487
28905,3738,158,1497464858,1497612230
28905,28905,74,1494664379,1494799896
